8.777992297575738e-08	7.770885282386896e-18	6.702599362505833e-23	3.6851196584820195e-24	2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	1
8.777992297575738e-08	7.770885282386896e-18	6.702599362505833e-23	3.6851196584820195e-24	38.475984466098886	0.0027871978211913987	7.751110508970392e-06	3.2720676332557604e-05	1
2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	8.777992297575738e-08	7.770885282386896e-18	6.702599362505833e-23	3.6851196584820195e-24	0
2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	38.475984466098886	0.0027871978211913987	7.751110508970392e-06	3.2720676332557604e-05	1
38.475984466098886	0.0027871978211913987	7.751110508970392e-06	3.2720676332557604e-05	8.777992297575738e-08	7.770885282386896e-18	6.702599362505833e-23	3.6851196584820195e-24	0
38.475984466098886	0.0027871978211913987	7.751110508970392e-06	3.2720676332557604e-05	2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	0
2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	47.30525630161545	0.002320127917373184	1.8391204783407202e-05	0.004275340336512923	1
2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	4.927703305627316	1.916419684399415e-05	2.9933739125174747e-06	0.00015509232291534796	1
47.30525630161545	0.002320127917373184	1.8391204783407202e-05	0.004275340336512923	2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	0
47.30525630161545	0.002320127917373184	1.8391204783407202e-05	0.004275340336512923	4.927703305627316	1.916419684399415e-05	2.9933739125174747e-06	0.00015509232291534796	1
4.927703305627316	1.916419684399415e-05	2.9933739125174747e-06	0.00015509232291534796	2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	0
4.927703305627316	1.916419684399415e-05	2.9933739125174747e-06	0.00015509232291534796	47.30525630161545	0.002320127917373184	1.8391204783407202e-05	0.004275340336512923	0
2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	0.0001974331856100343	2.3438767535632882e-14	3.44157329072822e-21	3.5130794986900917e-28	1
2.5777099523836252e-05	1.2905888081528732e-13	1.1340068290311668e-19	5.797963062448907e-21	0.001488335672182259	2.1292580612744057e-11	6.5254843964414445e-18	6.666207840218913e-22	1
